quote_date,expiration,strike,log_moneyness,iv_fit,density_nonnegative
2025-10-08,2026-06-30,478.9364406779661,0.33979846048672685,0.39890268478666896,True
2025-10-08,2026-06-30,488.521186440678,0.3199835164551133,0.3887600605456788,True
2025-10-08,2026-06-30,498.10593220338984,0.300553587726232,0.37864494634185625,True
2025-10-08,2026-06-30,507.6906779661017,0.2814939969169926,0.3685564978404211,True
2025-10-08,2026-06-30,517.2754237288136,0.26279089025712754,0.35849478015020914,True
2025-10-08,2026-06-30,526.8601694915254,0.24443117709688447,0.34846088660619967,True
2025-10-08,2026-06-30,536.4449152542372,0.22640247486848977,0.33845707569550865,True
2025-10-08,2026-06-30,546.0296610169491,0.20869305892178586,0.32848692646937633,True
2025-10-08,2026-06-30,555.6144067796611,0.19129181672506276,0.31855551199584153,True
2025-10-08,2026-06-30,565.1991525423729,0.17418820598304757,0.30866958925648047,True
2025-10-08,2026-06-30,574.7838983050848,0.15737221627676745,0.29883780230123475,True
2025-10-08,2026-06-30,584.3686440677966,0.14083433387577346,0.2890708933891924,True
2025-10-08,2026-06-30,593.9533898305085,0.12456550941301149,0.27938191423909414,True
2025-10-08,2026-06-30,603.5381355932204,0.10855712814735216,0.2697864264374477,True
2025-10-08,2026-06-30,613.1228813559322,0.092800982569112,0.26030267665264945,True
2025-10-08,2026-06-30,622.707627118644,0.077289247130478,0.25095172886444217,True
2025-10-08,2026-06-30,632.292372881356,0.062014454906068585,0.24175753277947967,True
2025-10-08,2026-06-30,641.8771186440679,0.046969476009372374,0.23274690555242666,True
2025-10-08,2026-06-30,651.4618644067797,0.032147497608897437,0.2239494035439502,True
2025-10-08,2026-06-30,661.0466101694915,0.01754200540382429,0.2153970627726184,True
2025-10-08,2026-06-30,670.6313559322034,0.0031467664330934865,0.20712399141870516,True
2025-10-08,2026-06-30,680.2161016949153,-0.011044186895624156,0.19916580531373484,True
2025-10-08,2026-06-30,689.8008474576271,-0.02503657165949734,0.19155890742146126,True
2025-10-08,2026-06-30,699.3855932203389,-0.03883586824917677,0.18433962403968868,True
